id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,19498,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32372071513.204235,32372071513.204235,False,,6,,,,2024-05-30T22:19:00.000Z,1.000174375651405,6630938817.454492,5.9696,0.00198261,0.01510239,0.01572628,0.0267007,0.0152718,0.01293762,32377716414.26168,1.2771,32377716414.26,,2024-05-30T22:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-30 17:21:55.387399
52,XRP,XRP,xrp,1332,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55450358947.0,99987572899.0,False,,7,,,,2024-05-30T22:20:00.000Z,0.5198081062969946,1325975764.5150964,11.6344,0.30679578,-0.65966485,-1.20612845,4.2889702,-17.16895095,-13.50777821,28823546077.72868,1.1366,51980810629.7,,2024-05-30T22:20:00.000Z,,,,,,2024-05-30 17:21:55.387399
74,Dogecoin,DOGE,dogecoin,974,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144508876383.70514,144508876383.70514,True,,8,,,,2024-05-30T22:20:00.000Z,0.1590122369609443,1468900188.9592347,-3.4051,0.05478901,-3.16639984,-1.07094697,19.75957111,-27.60864827,9.83736142,22978679694.485542,0.9064,22978679694.49,,2024-05-30T22:20:00.000Z,,,,,,2024-05-30 17:21:55.387399
2010,Cardano,ADA,cardano,1187,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35698280345.478,36925434173.444,False,,9,,,,2024-05-30T22:19:00.000Z,0.4477475508361608,354018217.0384998,0.8471,0.39390731,-0.99981396,-3.84623989,1.62340586,-30.8476769,-35.86305561,15983817593.750431,0.6304,20148639787.63,,2024-05-30T22:19:00.000Z,,,,,,2024-05-30 17:21:55.387399
11419,Toncoin,TON,toncoin,380,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412279685.7978096,5107109288.526749,True,,10,3414166606.0,22139494921.577328,,2024-05-30T22:19:00.000Z,6.48459711446704,168537556.52945206,1.3771,0.2398808,0.63710027,4.51022967,25.98252376,20.32074421,138.90300836,15642661889.811935,0.6168,33117546155.65,,2024-05-30T22:19:00.000Z,,,,,,2024-05-30 17:21:55.387399
5994,Shiba Inu,SHIB,shiba-inu,826,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271835732804.2,589519968022111.2,False,,11,,,,2024-05-30T22:19:00.000Z,2.5744181028560895e-05,1262761129.746831,-39.5611,0.04540153,-6.74287049,5.21253742,14.82738557,-15.79107148,50.78573036,15170320814.13771,0.5984,15176708776.71,,2024-05-30T22:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-30 17:21:55.387399
5805,Avalanche,AVAX,avalanche,733,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393014584.0507311,442360954.0507311,False,,12,,,,2024-05-30T22:19:00.000Z,35.98326221945416,404543722.7428514,4.7678,-0.29431638,-1.30839505,-6.57404484,10.43623263,-33.10860392,-15.17182077,14141946833.967163,0.5578,25754973839.02,,2024-05-30T22:19:00.000Z,,,,,,2024-05-30 17:21:55.387399
1975,Chainlink,LINK,chainlink,1785,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,13,,,,2024-05-30T22:19:00.000Z,17.847754688494618,528778778.6218165,-11.4379,0.06898594,-3.79517753,7.37518316,35.91171676,-6.10974114,-10.3876649,10478416250.263777,0.4133,17847754688.49,,2024-05-30T22:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-05-30 17:21:55.387399
6636,Polkadot,DOT,polkadot-new,773,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1451368849.183146,10166241199.923658,,2024-05-30T22:19:00.000Z,7.0045882586259065,220735881.0894811,-9.4375,0.13941708,-2.40113549,-3.03279424,10.17038161,-26.70629416,-17.81555465,10072271721.812204,0.3973,10072271721.81,,2024-05-30T22:19:00.000Z,,,,,,2024-05-30 17:21:55.387399
1958,TRON,TRX,tron,984,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87382492896.62703,87382491737.89517,True,,15,71659659264.0,8018736157.657797,,2024-05-30T22:19:00.000Z,0.1119002830883708,261969474.0295118,-6.6908,0.06819274,-0.12292872,-2.66272066,-6.02871443,-8.89710894,-20.90217792,9778125692.10012,0.3856,9778125562.44,,2024-05-30T22:19:00.000Z,,,,,,2024-05-30 17:21:55.387399
1,Bitcoin,BTC,bitcoin,11078,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19705709.0,19705709.0,False,,1,,,,2024-05-30T22:21:00.000Z,68260.82985347662,29606518912.6868,10.8892,-0.1478971,0.92254803,0.8214609,13.07544814,-3.7078438,9.23382354,1345128049191.123,53.0421,1433477426923.01,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
1027,Ethereum,ETH,ethereum,9015,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120139697.95266496,120139697.95266496,True,,2,,,,2024-05-30T22:21:00.000Z,3748.833888542604,15353359131.529324,-12.4574,0.20048812,-0.79131532,-1.73064661,24.94813875,3.24471931,9.22045724,450383771044.2229,17.7628,450383771044.22,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
825,Tether USDt,USDT,tether,87325,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,111963763434.5026,115086550409.00153,True,,3,,,,2024-05-30T22:21:00.000Z,0.9996396446174391,66410649292.77715,2.6916,-0.02719287,0.07621668,0.01319127,0.10162984,-0.0522703,-0.1144243,111923416689.69724,4.4144,115045078351.1,,2024-05-30T22:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-05-30 17:22:55.664298
1839,BNB,BNB,bnb,2172,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585388.07902363,147585388.07902363,False,,4,,,,2024-05-30T22:21:00.000Z,594.5622920981266,1746069852.6098657,6.6603,0.15188095,-0.20525807,-0.41948629,2.57397887,-1.97993688,45.83306549,87748706616.45581,3.4609,87748706616.46,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
5426,Solana,SOL,solana,668,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459615074.79870385,577098714.1875925,True,,5,,,,2024-05-30T22:21:00.000Z,166.5872685078616,2926310716.1826243,3.1529,-0.11498784,-1.30554727,-6.10760464,31.42802767,-16.70871459,27.10574349,76566019875.75258,3.0192,96137298455.91,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
3408,USDC,USDC,usd-coin,19498,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32372071513.204235,32372071513.204235,False,,6,,,,2024-05-30T22:21:00.000Z,1.000014909817302,6629249694.713085,6.1448,-0.00289297,0.00625826,-0.01064317,0.01307453,-0.00436051,0.00576135,32372554174.876183,1.2769,32372554174.88,,2024-05-30T22:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-30 17:22:55.664298
52,XRP,XRP,xrp,1332,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55450358947.0,99987572899.0,False,,7,,,,2024-05-30T22:22:00.000Z,0.5197667460917019,1325869889.548896,11.6359,0.28206264,-0.74917142,-1.16211878,4.29241321,-17.16523313,-13.45809412,28821252639.49908,1.1367,51976674609.17,,2024-05-30T22:22:00.000Z,,,,,,2024-05-30 17:22:55.664298
74,Dogecoin,DOGE,dogecoin,974,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144508876383.70514,144508876383.70514,True,,8,,,,2024-05-30T22:22:00.000Z,0.1590746370193309,1467915196.6606257,-3.4872,0.14693014,-3.3918139,-0.98804129,19.7569587,-27.41580489,10.76638941,22987697056.80926,0.9067,22987697056.81,,2024-05-30T22:22:00.000Z,,,,,,2024-05-30 17:22:55.664298
2010,Cardano,ADA,cardano,1187,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35698280345.478,36925434173.444,False,,9,,,,2024-05-30T22:21:00.000Z,0.447755282428423,354371712.9274158,0.9634,0.39215286,-1.01338153,-3.80878351,1.62822834,-30.84980043,-35.85821184,15984093598.298525,0.6304,20148987709.28,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
11419,Toncoin,TON,toncoin,380,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412279685.7978096,5107109288.526749,True,,10,3414166606.0,22135929044.31231,,2024-05-30T22:21:00.000Z,6.48355267883266,168128436.5277433,1.0027,0.22592235,0.57395146,4.51955597,25.9297078,20.32495798,139.01718938,15640142418.947996,0.6167,33112212108.72,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
5994,Shiba Inu,SHIB,shiba-inu,826,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271832817049.5,589519968022111.2,False,,11,,,,2024-05-30T22:21:00.000Z,2.574953259931788e-05,1261700642.8280957,-39.6579,-0.00619104,-6.85924525,5.21329492,14.86600767,-15.77485077,50.90228381,15173474268.982412,0.5985,15179863634.53,,2024-05-30T22:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-30 17:22:55.664298
5805,Avalanche,AVAX,avalanche,733,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393014584.0507311,442360954.0507311,False,,12,,,,2024-05-30T22:21:00.000Z,35.983262195534586,404664353.46208507,4.7716,-0.29463798,-1.37638582,-6.53838737,10.44332469,-33.09352535,-15.1129329,14141946824.566423,0.5578,25754973821.9,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
1975,Chainlink,LINK,chainlink,1785,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,13,,,,2024-05-30T22:21:00.000Z,17.847424142844197,528798344.72343343,-11.4492,0.05429362,-3.8378579,7.44883857,35.90281785,-6.1057133,-10.38149705,10478222186.92218,0.4133,17847424142.84,,2024-05-30T22:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-05-30 17:22:55.664298
6636,Polkadot,DOT,polkadot-new,773,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1451368849.183146,10164473883.664284,,2024-05-30T22:22:00.000Z,7.003370569366302,220780360.7804981,-9.3406,0.06630598,-2.47955668,-2.95485166,9.56812004,-26.71444003,-17.74765439,10070520741.363016,0.3972,10070520741.36,,2024-05-30T22:22:00.000Z,,,,,,2024-05-30 17:22:55.664298
1958,TRON,TRX,tron,984,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87382492896.62703,87382491737.89517,True,,15,71659659264.0,8018765813.188584,,2024-05-30T22:21:00.000Z,0.111900696926939,262004030.52807477,-6.6974,0.07049953,-0.12837425,-2.66258827,-6.02623233,-8.89326952,-20.90118316,9778161854.345863,0.3856,9778161724.68,,2024-05-30T22:21:00.000Z,,,,,,2024-05-30 17:22:55.664298
1,Bitcoin,BTC,bitcoin,11078,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19705709.0,19705709.0,False,,1,,,,2024-05-30T22:27:00.000Z,68326.37615838184,29589420503.072205,10.827,-0.00930137,0.96135668,1.07711223,12.78867094,-3.70260288,9.14901385,1346419685601.6106,53.0803,1434853899326.02,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
1027,Ethereum,ETH,ethereum,9015,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120139697.95266496,120139697.95266496,True,,2,,,,2024-05-30T22:27:00.000Z,3750.37216173937,15326257608.341469,-12.5972,0.23452066,-0.80263093,-1.28672686,24.63862818,3.12928981,9.14087223,450568578721.45105,17.7658,450568578721.45,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
825,Tether USDt,USDT,tether,87325,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,111963763434.5026,115086550409.00153,True,,3,,,,2024-05-30T22:27:00.000Z,0.9996697534796488,66358104313.24815,2.6526,-0.01091026,0.07750129,-0.00642725,0.09467069,-0.04313751,-0.11019564,111926787791.22292,4.4141,115048543476.19,,2024-05-30T22:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-05-30 17:29:33.874657
1839,BNB,BNB,bnb,2172,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585388.07902363,147585388.07902363,False,,4,,,,2024-05-30T22:27:00.000Z,594.7389484260758,1743994540.8138888,6.3987,0.13660448,-0.28178865,-0.28319806,2.77063152,-2.09316089,45.775754,87774778509.17282,3.4616,87774778509.17,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
5426,Solana,SOL,solana,668,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459615074.79870385,577098714.1875925,True,,5,,,,2024-05-30T22:27:00.000Z,166.70774403263107,2923475955.154725,2.9306,0.01414258,-1.50151245,-5.6746535,30.95451912,-16.84204505,26.7975999,76621392243.0809,3.0207,96206824726.35,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
3408,USDC,USDC,usd-coin,19498,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32372071513.204235,32372071513.204235,False,,6,,,,2024-05-30T22:27:00.000Z,1.0000325473471043,6614710986.154825,5.7977,0.00423238,0.00205696,-0.02039676,0.00709142,-0.00205602,0.01362901,32373125138.252262,1.2766,32373125138.25,,2024-05-30T22:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-05-30 17:29:33.874657
52,XRP,XRP,xrp,1332,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55450358947.0,99987572899.0,False,,7,,,,2024-05-30T22:28:00.000Z,0.5195496339124562,1325978593.5070195,11.6181,0.21621175,-0.86146637,-0.96193495,4.1623802,-17.23528285,-13.83878721,28809213691.22814,1.1358,51954963391.25,,2024-05-30T22:28:00.000Z,,,,,,2024-05-30 17:29:33.874657
74,Dogecoin,DOGE,dogecoin,974,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144508876383.70514,144508876383.70514,True,,8,,,,2024-05-30T22:28:00.000Z,0.1592010683237876,1466090061.67259,-3.7631,0.26938803,-3.4312839,-0.08647421,19.47894375,-27.16835121,9.59633082,23005967502.556023,0.9072,23005967502.56,,2024-05-30T22:28:00.000Z,,,,,,2024-05-30 17:29:33.874657
2010,Cardano,ADA,cardano,1187,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35698280345.478,36925434173.444,False,,9,,,,2024-05-30T22:27:00.000Z,0.4478823773561819,354672826.4048831,1.0259,0.4304228,-1.14205201,-3.54746977,1.50249274,-30.90336251,-35.86881419,15988630668.66015,0.6305,20154706981.03,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
11419,Toncoin,TON,toncoin,380,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412281305.320883,5107110908.049822,True,,10,3414166606.0,22143212317.572895,,2024-05-30T22:27:00.000Z,6.485685929520481,167578889.30852908,0.0997,0.22634652,0.04177212,4.78312545,25.48821517,20.34393822,138.67858748,15645298919.964949,0.6168,33123117356.84,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
5994,Shiba Inu,SHIB,shiba-inu,826,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271832817049.5,589519968022111.2,False,,11,,,,2024-05-30T22:27:00.000Z,2.581337104181679e-05,1257339344.634916,-39.975,0.02914223,-7.15927299,5.6564789,14.69806968,-15.66928473,51.55553308,15211092464.99793,0.5998,15217497671.11,,2024-05-30T22:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-05-30 17:29:33.874657
5805,Avalanche,AVAX,avalanche,733,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393014584.0507311,442360954.0507311,False,,12,,,,2024-05-30T22:27:00.000Z,36.00892341376094,404278616.81392026,4.4965,-0.11813741,-1.60726796,-6.0895334,10.25769503,-33.13177666,-15.14085331,14152032057.573889,0.5581,25773340805.97,,2024-05-30T22:27:00.000Z,,,,,,2024-05-30 17:29:33.874657
